"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"0400000US29","Missouri","6191814","*****",
"1500000US290839505001","Block Group 1; Census Tract 9505; Henry County; Missouri","951","209",
"1500000US290839505002","Block Group 2; Census Tract 9505; Henry County; Missouri","896","246",
"1500000US290839505003","Block Group 3; Census Tract 9505; Henry County; Missouri","1099","335",
"1500000US290839505004","Block Group 4; Census Tract 9505; Henry County; Missouri","1031","299",
"1500000US290839506001","Block Group 1; Census Tract 9506; Henry County; Missouri","780","344",
"1500000US290839506002","Block Group 2; Census Tract 9506; Henry County; Missouri","763","396",
"1500000US290839506003","Block Group 3; Census Tract 9506; Henry County; Missouri","827","324",
"1500000US290839506004","Block Group 4; Census Tract 9506; Henry County; Missouri","1331","549",
"1500000US290839506005","Block Group 5; Census Tract 9506; Henry County; Missouri","1518","394",
"1500000US290854701001","Block Group 1; Census Tract 4701; Hickory County; Missouri","1036","401",
"1500000US290854701002","Block Group 2; Census Tract 4701; Hickory County; Missouri","386","154",
"1500000US290854701003","Block Group 3; Census Tract 4701; Hickory County; Missouri","1467","292",
"1500000US290854703001","Block Group 1; Census Tract 4703; Hickory County; Missouri","1255","236",
"1500000US290854703002","Block Group 2; Census Tract 4703; Hickory County; Missouri","867","175",
"1500000US290854705011","Block Group 1; Census Tract 4705.01; Hickory County; Missouri","998","248",
"1500000US290854705012","Block Group 2; Census Tract 4705.01; Hickory County; Missouri","706","280",
"1500000US290854705021","Block Group 1; Census Tract 4705.02; Hickory County; Missouri","676","298",
"1500000US290854705022","Block Group 2; Census Tract 4705.02; Hickory County; Missouri","1194","263",
"1500000US290879601001","Block Group 1; Census Tract 9601; Holt County; Missouri","611","147",
"1500000US290879601002","Block Group 2; Census Tract 9601; Holt County; Missouri","690","76",
"1500000US290879602001","Block Group 1; Census Tract 9602; Holt County; Missouri","277","76",
"1500000US290879602002","Block Group 2; Census Tract 9602; Holt County; Missouri","1101","141",
"1500000US290879603001","Block Group 1; Census Tract 9603; Holt County; Missouri","643","126",
"1500000US290879603002","Block Group 2; Census Tract 9603; Holt County; Missouri","918","124",
"1500000US290899601001","Block Group 1; Census Tract 9601; Howard County; Missouri","1030","208",
"1500000US290899601002","Block Group 2; Census Tract 9601; Howard County; Missouri","1301","208",
"1500000US290899601003","Block Group 3; Census Tract 9601; Howard County; Missouri","743","138",
"1500000US290899602001","Block Group 1; Census Tract 9602; Howard County; Missouri","655","145",
"1500000US290899602002","Block Group 2; Census Tract 9602; Howard County; Missouri","1411","267",
"1500000US290899602003","Block Group 3; Census Tract 9602; Howard County; Missouri","1217","226",
"1500000US290899603001","Block Group 1; Census Tract 9603; Howard County; Missouri","862","182",
"1500000US290899603002","Block Group 2; Census Tract 9603; Howard County; Missouri","1447","202",
"1500000US290899603003","Block Group 3; Census Tract 9603; Howard County; Missouri","760","133",
"1500000US290899603004","Block Group 4; Census Tract 9603; Howard County; Missouri","721","167",
"1500000US290910901011","Block Group 1; Census Tract 901.01; Howell County; Missouri","1927","540",
"1500000US290910901012","Block Group 2; Census Tract 901.01; Howell County; Missouri","908","328",
"1500000US290910901021","Block Group 1; Census Tract 901.02; Howell County; Missouri","1031","223",
"1500000US290910901022","Block Group 2; Census Tract 901.02; Howell County; Missouri","1381","324",
"1500000US290910902001","Block Group 1; Census Tract 902; Howell County; Missouri","1332","293",
"1500000US290910902002","Block Group 2; Census Tract 902; Howell County; Missouri","1293","282",
"1500000US290910902003","Block Group 3; Census Tract 902; Howell County; Missouri","1599","271",
"1500000US290910903001","Block Group 1; Census Tract 903; Howell County; Missouri","1515","520",
"1500000US290910903002","Block Group 2; Census Tract 903; Howell County; Missouri","1587","438",
"1500000US290910903003","Block Group 3; Census Tract 903; Howell County; Missouri","1145","285",
"1500000US290910904001","Block Group 1; Census Tract 904; Howell County; Missouri","1206","508",
"1500000US290910904002","Block Group 2; Census Tract 904; Howell County; Missouri","914","318",
"1500000US290910904003","Block Group 3; Census Tract 904; Howell County; Missouri","727","367",
"1500000US290910904004","Block Group 4; Census Tract 904; Howell County; Missouri","1864","532",
"1500000US290910905001","Block Group 1; Census Tract 905; Howell County; Missouri","1473","403",
"1500000US290910905002","Block Group 2; Census Tract 905; Howell County; Missouri","837","211",
"1500000US290910905003","Block Group 3; Census Tract 905; Howell County; Missouri","1674","475",
"1500000US290910905004","Block Group 4; Census Tract 905; Howell County; Missouri","1562","721",
"1500000US290910906001","Block Group 1; Census Tract 906; Howell County; Missouri","1736","400",
"1500000US290910906002","Block Group 2; Census Tract 906; Howell County; Missouri","1070","217",
"1500000US290910906003","Block Group 3; Census Tract 906; Howell County; Missouri","1006","249",
"1500000US290910906004","Block Group 4; Census Tract 906; Howell County; Missouri","996","297",
"1500000US290910907001","Block Group 1; Census Tract 907; Howell County; Missouri","482","309",
"1500000US290910907002","Block Group 2; Census Tract 907; Howell County; Missouri","1305","484",
"1500000US290910907003","Block Group 3; Census Tract 907; Howell County; Missouri","995","433",
"1500000US290910907004","Block Group 4; Census Tract 907; Howell County; Missouri","693","279",
"1500000US290910907005","Block Group 5; Census Tract 907; Howell County; Missouri","630","290",
"1500000US290910907006","Block Group 6; Census Tract 907; Howell County; Missouri","794","424",
"1500000US290910908011","Block Group 1; Census Tract 908.01; Howell County; Missouri","1298","298",
"1500000US290910908012","Block Group 2; Census Tract 908.01; Howell County; Missouri","1100","474",
"1500000US290910908013","Block Group 3; Census Tract 908.01; Howell County; Missouri","1218","434",
"1500000US290910908021","Block Group 1; Census Tract 908.02; Howell County; Missouri","1515","323",
"1500000US290910908022","Block Group 2; Census Tract 908.02; Howell County; Missouri","1570","750",
"1500000US290939501001","Block Group 1; Census Tract 9501; Iron County; Missouri","1694","263",
"1500000US290939501002","Block Group 2; Census Tract 9501; Iron County; Missouri","903","169",
"1500000US290939502001","Block Group 1; Census Tract 9502; Iron County; Missouri","855","243",
"1500000US290939502002","Block Group 2; Census Tract 9502; Iron County; Missouri","1591","238",
"1500000US290939503001","Block Group 1; Census Tract 9503; Iron County; Missouri","1423","212",
"1500000US290939503002","Block Group 2; Census Tract 9503; Iron County; Missouri","559","193",
"1500000US290939503003","Block Group 3; Census Tract 9503; Iron County; Missouri","606","171",
"1500000US290939504001","Block Group 1; Census Tract 9504; Iron County; Missouri","1084","251",
"1500000US290939504002","Block Group 2; Census Tract 9504; Iron County; Missouri","731","143",
"1500000US290950003001","Block Group 1; Census Tract 3; Jackson County; Missouri","1265","289",
"1500000US290950003002","Block Group 2; Census Tract 3; Jackson County; Missouri","226","101",
"1500000US290950003003","Block Group 3; Census Tract 3; Jackson County; Missouri","954","243",
"1500000US290950006001","Block Group 1; Census Tract 6; Jackson County; Missouri","1332","703",
"1500000US290950006002","Block Group 2; Census Tract 6; Jackson County; Missouri","1636","685",
"1500000US290950006003","Block Group 3; Census Tract 6; Jackson County; Missouri","1247","600",
"1500000US290950006004","Block Group 4; Census Tract 6; Jackson County; Missouri","723","411",
"1500000US290950007001","Block Group 1; Census Tract 7; Jackson County; Missouri","1614","571",
"1500000US290950007002","Block Group 2; Census Tract 7; Jackson County; Missouri","915","439",
"1500000US290950007003","Block Group 3; Census Tract 7; Jackson County; Missouri","1779","442",
"1500000US290950008001","Block Group 1; Census Tract 8; Jackson County; Missouri","761","389",
"1500000US290950008002","Block Group 2; Census Tract 8; Jackson County; Missouri","1397","659",
"1500000US290950008003","Block Group 3; Census Tract 8; Jackson County; Missouri","1095","683",
"1500000US290950008004","Block Group 4; Census Tract 8; Jackson County; Missouri","691","428",
"1500000US290950009001","Block Group 1; Census Tract 9; Jackson County; Missouri","962","297",
"1500000US290950009002","Block Group 2; Census Tract 9; Jackson County; Missouri","803","327",
"1500000US290950009003","Block Group 3; Census Tract 9; Jackson County; Missouri","497","258",
"1500000US290950009004","Block Group 4; Census Tract 9; Jackson County; Missouri","968","479",
"1500000US290950010001","Block Group 1; Census Tract 10; Jackson County; Missouri","632","306",
"1500000US290950010002","Block Group 2; Census Tract 10; Jackson County; Missouri","988","393",
"1500000US290950010003","Block Group 3; Census Tract 10; Jackson County; Missouri","1388","828",
"1500000US290950011001","Block Group 1; Census Tract 11; Jackson County; Missouri","932","207",
"1500000US290950011002","Block Group 2; Census Tract 11; Jackson County; Missouri","1167","236",
"1500000US290950018001","Block Group 1; Census Tract 18; Jackson County; Missouri","807","291",
"1500000US290950018002","Block Group 2; Census Tract 18; Jackson County; Missouri","1032","680",
"1500000US290950018003","Block Group 3; Census Tract 18; Jackson County; Missouri","258","165",
"1500000US290950018004","Block Group 4; Census Tract 18; Jackson County; Missouri","661","395",
"1500000US290950019001","Block Group 1; Census Tract 19; Jackson County; Missouri","949","456",
"1500000US290950019002","Block Group 2; Census Tract 19; Jackson County; Missouri","755","372",
"1500000US290950019003","Block Group 3; Census Tract 19; Jackson County; Missouri","382","257",
"1500000US290950019004","Block Group 4; Census Tract 19; Jackson County; Missouri","837","559",
"1500000US290950020001","Block Group 1; Census Tract 20; Jackson County; Missouri","885","478",
"1500000US290950020002","Block Group 2; Census Tract 20; Jackson County; Missouri","982","272",
"1500000US290950021001","Block Group 1; Census Tract 21; Jackson County; Missouri","1413","669",
"1500000US290950021002","Block Group 2; Census Tract 21; Jackson County; Missouri","0","12",
"1500000US290950021003","Block Group 3; Census Tract 21; Jackson County; Missouri","1038","582",
"1500000US290950021004","Block Group 4; Census Tract 21; Jackson County; Missouri","1727","713",
"1500000US290950021005","Block Group 5; Census Tract 21; Jackson County; Missouri","324","218",
"1500000US290950022001","Block Group 1; Census Tract 22; Jackson County; Missouri","914","397",
"1500000US290950022002","Block Group 2; Census Tract 22; Jackson County; Missouri","898","476",
"1500000US290950022003","Block Group 3; Census Tract 22; Jackson County; Missouri","1301","493",
"1500000US290950023001","Block Group 1; Census Tract 23; Jackson County; Missouri","658","350",
"1500000US290950023002","Block Group 2; Census Tract 23; Jackson County; Missouri","1549","412",
"1500000US290950034001","Block Group 1; Census Tract 34; Jackson County; Missouri","1301","719",
"1500000US290950034002","Block Group 2; Census Tract 34; Jackson County; Missouri","489","258",
"1500000US290950034003","Block Group 3; Census Tract 34; Jackson County; Missouri","688","601",
"1500000US290950034004","Block Group 4; Census Tract 34; Jackson County; Missouri","734","314",
"1500000US290950037001","Block Group 1; Census Tract 37; Jackson County; Missouri","1182","480",
"1500000US290950038001","Block Group 1; Census Tract 38; Jackson County; Missouri","1185","604",
"1500000US290950038002","Block Group 2; Census Tract 38; Jackson County; Missouri","948","552",
"1500000US290950043001","Block Group 1; Census Tract 43; Jackson County; Missouri","1207","356",
"1500000US290950043002","Block Group 2; Census Tract 43; Jackson County; Missouri","1621","290",
"1500000US290950044001","Block Group 1; Census Tract 44; Jackson County; Missouri","1666","225",
"1500000US290950046001","Block Group 1; Census Tract 46; Jackson County; Missouri","593","229",
"1500000US290950046002","Block Group 2; Census Tract 46; Jackson County; Missouri","1315","319",
"1500000US290950046003","Block Group 3; Census Tract 46; Jackson County; Missouri","721","293",
"1500000US290950051001","Block Group 1; Census Tract 51; Jackson County; Missouri","1107","188",
"1500000US290950051002","Block Group 2; Census Tract 51; Jackson County; Missouri","575","153",
"1500000US290950052001","Block Group 1; Census Tract 52; Jackson County; Missouri","904","176",
"1500000US290950053001","Block Group 1; Census Tract 53; Jackson County; Missouri","391","317",
"1500000US290950053002","Block Group 2; Census Tract 53; Jackson County; Missouri","787","206",
"1500000US290950054001","Block Group 1; Census Tract 54; Jackson County; Missouri","540","130",
"1500000US290950055001","Block Group 1; Census Tract 55; Jackson County; Missouri","1272","458",
"1500000US290950056011","Block Group 1; Census Tract 56.01; Jackson County; Missouri","1202","554",
"1500000US290950056012","Block Group 2; Census Tract 56.01; Jackson County; Missouri","496","210",
"1500000US290950056021","Block Group 1; Census Tract 56.02; Jackson County; Missouri","613","192",
"1500000US290950056022","Block Group 2; Census Tract 56.02; Jackson County; Missouri","736","272",
"1500000US290950057001","Block Group 1; Census Tract 57; Jackson County; Missouri","1252","435",
"1500000US290950057002","Block Group 2; Census Tract 57; Jackson County; Missouri","1254","303",
"1500000US290950058011","Block Group 1; Census Tract 58.01; Jackson County; Missouri","773","390",
"1500000US290950058012","Block Group 2; Census Tract 58.01; Jackson County; Missouri","530","396",
"1500000US290950058013","Block Group 3; Census Tract 58.01; Jackson County; Missouri","1308","710",
"1500000US290950060001","Block Group 1; Census Tract 60; Jackson County; Missouri","1400","357",
"1500000US290950061001","Block Group 1; Census Tract 61; Jackson County; Missouri","760","469",
"1500000US290950061002","Block Group 2; Census Tract 61; Jackson County; Missouri","991","441",
"1500000US290950061003","Block Group 3; Census Tract 61; Jackson County; Missouri","715","411",
"1500000US290950063001","Block Group 1; Census Tract 63; Jackson County; Missouri","578","193",
"1500000US290950063002","Block Group 2; Census Tract 63; Jackson County; Missouri","1131","327",
"1500000US290950065001","Block Group 1; Census Tract 65; Jackson County; Missouri","793","227",
"1500000US290950065002","Block Group 2; Census Tract 65; Jackson County; Missouri","846","178",
"1500000US290950066001","Block Group 1; Census Tract 66; Jackson County; Missouri","766","131",
"1500000US290950066002","Block Group 2; Census Tract 66; Jackson County; Missouri","1155","225",
"1500000US290950067001","Block Group 1; Census Tract 67; Jackson County; Missouri","606","148",
"1500000US290950067002","Block Group 2; Census Tract 67; Jackson County; Missouri","755","230",
"1500000US290950069001","Block Group 1; Census Tract 69; Jackson County; Missouri","563","137",
"1500000US290950069002","Block Group 2; Census Tract 69; Jackson County; Missouri","1089","188",
"1500000US290950071001","Block Group 1; Census Tract 71; Jackson County; Missouri","913","358",
"1500000US290950071002","Block Group 2; Census Tract 71; Jackson County; Missouri","935","246",
"1500000US290950071003","Block Group 3; Census Tract 71; Jackson County; Missouri","845","228",
"1500000US290950071004","Block Group 4; Census Tract 71; Jackson County; Missouri","482","160",
"1500000US290950072001","Block Group 1; Census Tract 72; Jackson County; Missouri","929","149",
"1500000US290950072002","Block Group 2; Census Tract 72; Jackson County; Missouri","1091","205",
"1500000US290950073011","Block Group 1; Census Tract 73.01; Jackson County; Missouri","939","304",
"1500000US290950073012","Block Group 2; Census Tract 73.01; Jackson County; Missouri","612","208",
"1500000US290950073021","Block Group 1; Census Tract 73.02; Jackson County; Missouri","846","226",
"1500000US290950073022","Block Group 2; Census Tract 73.02; Jackson County; Missouri","287","100",
"1500000US290950074001","Block Group 1; Census Tract 74; Jackson County; Missouri","1419","375",
"1500000US290950074002","Block Group 2; Census Tract 74; Jackson County; Missouri","964","250",
"1500000US290950074003","Block Group 3; Census Tract 74; Jackson County; Missouri","1002","245",
"1500000US290950074004","Block Group 4; Census Tract 74; Jackson County; Missouri","849","225",
"1500000US290950075001","Block Group 1; Census Tract 75; Jackson County; Missouri","929","387",
"1500000US290950075002","Block Group 2; Census Tract 75; Jackson County; Missouri","778","178",
"1500000US290950075003","Block Group 3; Census Tract 75; Jackson County; Missouri","1261","209",
"1500000US290950076001","Block Group 1; Census Tract 76; Jackson County; Missouri","445","184",
"1500000US290950076002","Block Group 2; Census Tract 76; Jackson County; Missouri","1009","310",
"1500000US290950076003","Block Group 3; Census Tract 76; Jackson County; Missouri","785","276",
"1500000US290950077001","Block Group 1; Census Tract 77; Jackson County; Missouri","788","422",
"1500000US290950077002","Block Group 2; Census Tract 77; Jackson County; Missouri","1021","287",
"1500000US290950078021","Block Group 1; Census Tract 78.02; Jackson County; Missouri","1029","615",
"1500000US290950078022","Block Group 2; Census Tract 78.02; Jackson County; Missouri","1181","531",
"1500000US290950079001","Block Group 1; Census Tract 79; Jackson County; Missouri","1496","602",
"1500000US290950079002","Block Group 2; Census Tract 79; Jackson County; Missouri","1373","536",
"1500000US290950079003","Block Group 3; Census Tract 79; Jackson County; Missouri","1192","496",
"1500000US290950080001","Block Group 1; Census Tract 80; Jackson County; Missouri","414","174",
"1500000US290950080002","Block Group 2; Census Tract 80; Jackson County; Missouri","359","181",
"1500000US290950080003","Block Group 3; Census Tract 80; Jackson County; Missouri","1924","603",
"1500000US290950081001","Block Group 1; Census Tract 81; Jackson County; Missouri","570","191",
"1500000US290950081002","Block Group 2; Census Tract 81; Jackson County; Missouri","1502","314",
"1500000US290950082001","Block Group 1; Census Tract 82; Jackson County; Missouri","742","204",
"1500000US290950082002","Block Group 2; Census Tract 82; Jackson County; Missouri","925","337",
"1500000US290950082003","Block Group 3; Census Tract 82; Jackson County; Missouri","681","267",
"1500000US290950082004","Block Group 4; Census Tract 82; Jackson County; Missouri","626","201",
"1500000US290950083001","Block Group 1; Census Tract 83; Jackson County; Missouri","1260","248",
"1500000US290950083002","Block Group 2; Census Tract 83; Jackson County; Missouri","1288","240",
"1500000US290950084001","Block Group 1; Census Tract 84; Jackson County; Missouri","869","340",
"1500000US290950084002","Block Group 2; Census Tract 84; Jackson County; Missouri","514","160",
"1500000US290950084003","Block Group 3; Census Tract 84; Jackson County; Missouri","1213","228",
"1500000US290950085001","Block Group 1; Census Tract 85; Jackson County; Missouri","662","226",
"1500000US290950085002","Block Group 2; Census Tract 85; Jackson County; Missouri","953","270",
"1500000US290950085003","Block Group 3; Census Tract 85; Jackson County; Missouri","1295","469",
"1500000US290950085004","Block Group 4; Census Tract 85; Jackson County; Missouri","641","207",
"1500000US290950086001","Block Group 1; Census Tract 86; Jackson County; Missouri","1074","298",
"1500000US290950086002","Block Group 2; Census Tract 86; Jackson County; Missouri","972","278",
"1500000US290950086003","Block Group 3; Census Tract 86; Jackson County; Missouri","997","334",
"1500000US290950086004","Block Group 4; Census Tract 86; Jackson County; Missouri","816","312",
"1500000US290950086005","Block Group 5; Census Tract 86; Jackson County; Missouri","734","288",
"1500000US290950086006","Block Group 6; Census Tract 86; Jackson County; Missouri","731","245",
"1500000US290950087001","Block Group 1; Census Tract 87; Jackson County; Missouri","1201","325",
"1500000US290950087002","Block Group 2; Census Tract 87; Jackson County; Missouri","1603","532",
"1500000US290950088001","Block Group 1; Census Tract 88; Jackson County; Missouri","702","280",
"1500000US290950088002","Block Group 2; Census Tract 88; Jackson County; Missouri","347","218",
"1500000US290950088003","Block Group 3; Census Tract 88; Jackson County; Missouri","1740","530",
"1500000US290950088004","Block Group 4; Census Tract 88; Jackson County; Missouri","604","297",
"1500000US290950089001","Block Group 1; Census Tract 89; Jackson County; Missouri","635","250",
"1500000US290950089002","Block Group 2; Census Tract 89; Jackson County; Missouri","1216","382",
"1500000US290950090001","Block Group 1; Census Tract 90; Jackson County; Missouri","412","255",
"1500000US290950090002","Block Group 2; Census Tract 90; Jackson County; Missouri","693","356",
"1500000US290950090003","Block Group 3; Census Tract 90; Jackson County; Missouri","1256","775",
"1500000US290950090004","Block Group 4; Census Tract 90; Jackson County; Missouri","852","325",
"1500000US290950090005","Block Group 5; Census Tract 90; Jackson County; Missouri","646","378",
"1500000US290950091001","Block Group 1; Census Tract 91; Jackson County; Missouri","858","206",
"1500000US290950091002","Block Group 2; Census Tract 91; Jackson County; Missouri","749","194",
"1500000US290950091003","Block Group 3; Census Tract 91; Jackson County; Missouri","1374","452",
"1500000US290950091004","Block Group 4; Census Tract 91; Jackson County; Missouri","776","207",
"1500000US290950092001","Block Group 1; Census Tract 92; Jackson County; Missouri","1324","327",
"1500000US290950092002","Block Group 2; Census Tract 92; Jackson County; Missouri","605","172",
"1500000US290950092003","Block Group 3; Census Tract 92; Jackson County; Missouri","995","402",
"1500000US290950093001","Block Group 1; Census Tract 93; Jackson County; Missouri","671","209",
"1500000US290950093002","Block Group 2; Census Tract 93; Jackson County; Missouri","765","263",
"1500000US290950093003","Block Group 3; Census Tract 93; Jackson County; Missouri","976","219",
"1500000US290950094001","Block Group 1; Census Tract 94; Jackson County; Missouri","889","366",
"1500000US290950094002","Block Group 2; Census Tract 94; Jackson County; Missouri","1403","651",
"1500000US290950094003","Block Group 3; Census Tract 94; Jackson County; Missouri","1131","462",
"1500000US290950094004","Block Group 4; Census Tract 94; Jackson County; Missouri","785","329",
"1500000US290950095001","Block Group 1; Census Tract 95; Jackson County; Missouri","760","476",
"1500000US290950095002","Block Group 2; Census Tract 95; Jackson County; Missouri","541","288",
"1500000US290950095003","Block Group 3; Census Tract 95; Jackson County; Missouri","1478","500",
"1500000US290950095004","Block Group 4; Census Tract 95; Jackson County; Missouri","472","373",
"1500000US290950096001","Block Group 1; Census Tract 96; Jackson County; Missouri","749","356",
"1500000US290950096002","Block Group 2; Census Tract 96; Jackson County; Missouri","725","297",
"1500000US290950096003","Block Group 3; Census Tract 96; Jackson County; Missouri","0","12",
"1500000US290950097001","Block Group 1; Census Tract 97; Jackson County; Missouri","766","353",
"1500000US290950097002","Block Group 2; Census Tract 97; Jackson County; Missouri","766","205",
"1500000US290950098001","Block Group 1; Census Tract 98; Jackson County; Missouri","405","234",
"1500000US290950098002","Block Group 2; Census Tract 98; Jackson County; Missouri","958","435",
"1500000US290950098003","Block Group 3; Census Tract 98; Jackson County; Missouri","1155","314",
"1500000US290950098004","Block Group 4; Census Tract 98; Jackson County; Missouri","611","216",
"1500000US290950099001","Block Group 1; Census Tract 99; Jackson County; Missouri","1415","374",
"1500000US290950099002","Block Group 2; Census Tract 99; Jackson County; Missouri","905","215",
"1500000US290950100011","Block Group 1; Census Tract 100.01; Jackson County; Missouri","651","143",
"1500000US290950100012","Block Group 2; Census Tract 100.01; Jackson County; Missouri","977","135",
"1500000US290950100021","Block Group 1; Census Tract 100.02; Jackson County; Missouri","1351","440",
"1500000US290950100022","Block Group 2; Census Tract 100.02; Jackson County; Missouri","1307","673",
"1500000US290950100023","Block Group 3; Census Tract 100.02; Jackson County; Missouri","785","410",
"1500000US290950101031","Block Group 1; Census Tract 101.03; Jackson County; Missouri","1421","418",
"1500000US290950101032","Block Group 2; Census Tract 101.03; Jackson County; Missouri","0","12",
"1500000US290950101033","Block Group 3; Census Tract 101.03; Jackson County; Missouri","987","222",
"1500000US290950101051","Block Group 1; Census Tract 101.05; Jackson County; Missouri","865","245",
"1500000US290950101052","Block Group 2; Census Tract 101.05; Jackson County; Missouri","976","254",
"1500000US290950101053","Block Group 3; Census Tract 101.05; Jackson County; Missouri","806","177",
"1500000US290950101054","Block Group 4; Census Tract 101.05; Jackson County; Missouri","1160","364",
"1500000US290950102011","Block Group 1; Census Tract 102.01; Jackson County; Missouri","866","257",
"1500000US290950102012","Block Group 2; Census Tract 102.01; Jackson County; Missouri","1033","388",
"1500000US290950102031","Block Group 1; Census Tract 102.03; Jackson County; Missouri","1312","326",
"1500000US290950102032","Block Group 2; Census Tract 102.03; Jackson County; Missouri","1186","268",
"1500000US290950102033","Block Group 3; Census Tract 102.03; Jackson County; Missouri","0","12",
"1500000US290950102034","Block Group 4; Census Tract 102.03; Jackson County; Missouri","1426","367",
"1500000US290950102041","Block Group 1; Census Tract 102.04; Jackson County; Missouri","1528","364",
"1500000US290950102042","Block Group 2; Census Tract 102.04; Jackson County; Missouri","765","409",
"1500000US290950102043","Block Group 3; Census Tract 102.04; Jackson County; Missouri","1364","760",
"1500000US290950102044","Block Group 4; Census Tract 102.04; Jackson County; Missouri","564","285",
"1500000US290950105001","Block Group 1; Census Tract 105; Jackson County; Missouri","1408","698",
"1500000US290950105002","Block Group 2; Census Tract 105; Jackson County; Missouri","564","399",
"1500000US290950105003","Block Group 3; Census Tract 105; Jackson County; Missouri","1056","420",
"1500000US290950105004","Block Group 4; Census Tract 105; Jackson County; Missouri","716","358",
"1500000US290950105005","Block Group 5; Census Tract 105; Jackson County; Missouri","1130","368",
"1500000US290950106001","Block Group 1; Census Tract 106; Jackson County; Missouri","746","318",
"1500000US290950106002","Block Group 2; Census Tract 106; Jackson County; Missouri","741","258",
"1500000US290950106003","Block Group 3; Census Tract 106; Jackson County; Missouri","804","396",
"1500000US290950106004","Block Group 4; Census Tract 106; Jackson County; Missouri","429","375",
"1500000US290950107021","Block Group 1; Census Tract 107.02; Jackson County; Missouri","1441","429",
"1500000US290950107022","Block Group 2; Census Tract 107.02; Jackson County; Missouri","798","276",
"1500000US290950107023","Block Group 3; Census Tract 107.02; Jackson County; Missouri","1669","422",
"1500000US290950110011","Block Group 1; Census Tract 110.01; Jackson County; Missouri","771","329",
"1500000US290950110012","Block Group 2; Census Tract 110.01; Jackson County; Missouri","1564","1069",
"1500000US290950110013","Block Group 3; Census Tract 110.01; Jackson County; Missouri","883","270",
"1500000US290950110021","Block Group 1; Census Tract 110.02; Jackson County; Missouri","1406","366",
"1500000US290950110022","Block Group 2; Census Tract 110.02; Jackson County; Missouri","742","277",
"1500000US290950111001","Block Group 1; Census Tract 111; Jackson County; Missouri","1230","371",
"1500000US290950111002","Block Group 2; Census Tract 111; Jackson County; Missouri","761","364",
"1500000US290950111003","Block Group 3; Census Tract 111; Jackson County; Missouri","1258","381",
"1500000US290950112001","Block Group 1; Census Tract 112; Jackson County; Missouri","1323","471",
"1500000US290950112002","Block Group 2; Census Tract 112; Jackson County; Missouri","954","330",
"1500000US290950112003","Block Group 3; Census Tract 112; Jackson County; Missouri","1034","320",
"1500000US290950113001","Block Group 1; Census Tract 113; Jackson County; Missouri","1463","343",
"1500000US290950113002","Block Group 2; Census Tract 113; Jackson County; Missouri","1815","577",
"1500000US290950113003","Block Group 3; Census Tract 113; Jackson County; Missouri","936","286",
"1500000US290950114051","Block Group 1; Census Tract 114.05; Jackson County; Missouri","1449","435",
"1500000US290950114052","Block Group 2; Census Tract 114.05; Jackson County; Missouri","1552","548",
"1500000US290950114061","Block Group 1; Census Tract 114.06; Jackson County; Missouri","2093","907",
"1500000US290950114062","Block Group 2; Census Tract 114.06; Jackson County; Missouri","778","348",
"1500000US290950114063","Block Group 3; Census Tract 114.06; Jackson County; Missouri","1861","552",
"1500000US290950114064","Block Group 4; Census Tract 114.06; Jackson County; Missouri","1159","433",
"1500000US290950114071","Block Group 1; Census Tract 114.07; Jackson County; Missouri","1133","387",
"1500000US290950114072","Block Group 2; Census Tract 114.07; Jackson County; Missouri","1927","475",
"1500000US290950114081","Block Group 1; Census Tract 114.08; Jackson County; Missouri","1052","241",
"1500000US290950114082","Block Group 2; Census Tract 114.08; Jackson County; Missouri","224","113",
"1500000US290950114091","Block Group 1; Census Tract 114.09; Jackson County; Missouri","1469","205",
"1500000US290950114101","Block Group 1; Census Tract 114.10; Jackson County; Missouri","1659","404",
"1500000US290950114102","Block Group 2; Census Tract 114.10; Jackson County; Missouri","940","280",
"1500000US290950115011","Block Group 1; Census Tract 115.01; Jackson County; Missouri","1065","379",
"1500000US290950115012","Block Group 2; Census Tract 115.01; Jackson County; Missouri","311","174",
"1500000US290950115013","Block Group 3; Census Tract 115.01; Jackson County; Missouri","570","345",
"1500000US290950115014","Block Group 4; Census Tract 115.01; Jackson County; Missouri","2349","700",
"1500000US290950115021","Block Group 1; Census Tract 115.02; Jackson County; Missouri","715","157",
"1500000US290950115022","Block Group 2; Census Tract 115.02; Jackson County; Missouri","769","285",
"1500000US290950116011","Block Group 1; Census Tract 116.01; Jackson County; Missouri","1114","367",
"1500000US290950116012","Block Group 2; Census Tract 116.01; Jackson County; Missouri","998","248",
"1500000US290950116013","Block Group 3; Census Tract 116.01; Jackson County; Missouri","839","466",
"1500000US290950116021","Block Group 1; Census Tract 116.02; Jackson County; Missouri","762","238",
"1500000US290950116022","Block Group 2; Census Tract 116.02; Jackson County; Missouri","650","290",
"1500000US290950116023","Block Group 3; Census Tract 116.02; Jackson County; Missouri","902","324",
"1500000US290950117011","Block Group 1; Census Tract 117.01; Jackson County; Missouri","1236","409",
"1500000US290950117012","Block Group 2; Census Tract 117.01; Jackson County; Missouri","1072","323",
"1500000US290950117021","Block Group 1; Census Tract 117.02; Jackson County; Missouri","948","428",
"1500000US290950117022","Block Group 2; Census Tract 117.02; Jackson County; Missouri","525","136",
