"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"0400000US17","Illinois","12694798","*****",
"1500000US170318016055","Block Group 5; Census Tract 8016.05; Cook County; Illinois","654","242",
"1500000US170318016061","Block Group 1; Census Tract 8016.06; Cook County; Illinois","1284","803",
"1500000US170318016062","Block Group 2; Census Tract 8016.06; Cook County; Illinois","2172","965",
"1500000US170318016063","Block Group 3; Census Tract 8016.06; Cook County; Illinois","1671","475",
"1500000US170318016064","Block Group 4; Census Tract 8016.06; Cook County; Illinois","259","195",
"1500000US170318016065","Block Group 5; Census Tract 8016.06; Cook County; Illinois","1826","494",
"1500000US170318016071","Block Group 1; Census Tract 8016.07; Cook County; Illinois","1550","348",
"1500000US170318016072","Block Group 2; Census Tract 8016.07; Cook County; Illinois","1318","398",
"1500000US170318016073","Block Group 3; Census Tract 8016.07; Cook County; Illinois","3042","764",
"1500000US170318016081","Block Group 1; Census Tract 8016.08; Cook County; Illinois","2109","421",
"1500000US170318016082","Block Group 2; Census Tract 8016.08; Cook County; Illinois","1162","249",
"1500000US170318016083","Block Group 3; Census Tract 8016.08; Cook County; Illinois","623","225",
"1500000US170318016084","Block Group 4; Census Tract 8016.08; Cook County; Illinois","2424","492",
"1500000US170318017011","Block Group 1; Census Tract 8017.01; Cook County; Illinois","1849","283",
"1500000US170318017012","Block Group 2; Census Tract 8017.01; Cook County; Illinois","1620","400",
"1500000US170318017021","Block Group 1; Census Tract 8017.02; Cook County; Illinois","1608","604",
"1500000US170318017022","Block Group 2; Census Tract 8017.02; Cook County; Illinois","1142","325",
"1500000US170318017023","Block Group 3; Census Tract 8017.02; Cook County; Illinois","1824","416",
"1500000US170318017024","Block Group 4; Census Tract 8017.02; Cook County; Illinois","376","156",
"1500000US170318018001","Block Group 1; Census Tract 8018; Cook County; Illinois","1494","478",
"1500000US170318018002","Block Group 2; Census Tract 8018; Cook County; Illinois","1247","518",
"1500000US170318018003","Block Group 3; Census Tract 8018; Cook County; Illinois","2084","359",
"1500000US170318018004","Block Group 4; Census Tract 8018; Cook County; Illinois","1348","563",
"1500000US170318019011","Block Group 1; Census Tract 8019.01; Cook County; Illinois","2890","327",
"1500000US170318019012","Block Group 2; Census Tract 8019.01; Cook County; Illinois","981","361",
"1500000US170318019013","Block Group 3; Census Tract 8019.01; Cook County; Illinois","763","283",
"1500000US170318019021","Block Group 1; Census Tract 8019.02; Cook County; Illinois","885","274",
"1500000US170318019022","Block Group 2; Census Tract 8019.02; Cook County; Illinois","1582","290",
"1500000US170318019023","Block Group 3; Census Tract 8019.02; Cook County; Illinois","1280","542",
"1500000US170318020021","Block Group 1; Census Tract 8020.02; Cook County; Illinois","2411","372",
"1500000US170318020022","Block Group 2; Census Tract 8020.02; Cook County; Illinois","2309","493",
"1500000US170318020031","Block Group 1; Census Tract 8020.03; Cook County; Illinois","2376","233",
"1500000US170318020041","Block Group 1; Census Tract 8020.04; Cook County; Illinois","601","284",
"1500000US170318020042","Block Group 2; Census Tract 8020.04; Cook County; Illinois","1525","807",
"1500000US170318020043","Block Group 3; Census Tract 8020.04; Cook County; Illinois","2115","971",
"1500000US170318020044","Block Group 4; Census Tract 8020.04; Cook County; Illinois","1741","449",
"1500000US170318021001","Block Group 1; Census Tract 8021; Cook County; Illinois","763","295",
"1500000US170318021002","Block Group 2; Census Tract 8021; Cook County; Illinois","963","290",
"1500000US170318021003","Block Group 3; Census Tract 8021; Cook County; Illinois","1946","499",
"1500000US170318022001","Block Group 1; Census Tract 8022; Cook County; Illinois","1137","309",
"1500000US170318022002","Block Group 2; Census Tract 8022; Cook County; Illinois","2074","606",
"1500000US170318022003","Block Group 3; Census Tract 8022; Cook County; Illinois","1642","481",
"1500000US170318023001","Block Group 1; Census Tract 8023; Cook County; Illinois","2088","460",
"1500000US170318023002","Block Group 2; Census Tract 8023; Cook County; Illinois","3518","529",
"1500000US170318024021","Block Group 1; Census Tract 8024.02; Cook County; Illinois","1674","599",
"1500000US170318024022","Block Group 2; Census Tract 8024.02; Cook County; Illinois","1318","428",
"1500000US170318024023","Block Group 3; Census Tract 8024.02; Cook County; Illinois","1180","401",
"1500000US170318024024","Block Group 4; Census Tract 8024.02; Cook County; Illinois","1567","703",
"1500000US170318024031","Block Group 1; Census Tract 8024.03; Cook County; Illinois","1517","177",
"1500000US170318024041","Block Group 1; Census Tract 8024.04; Cook County; Illinois","2083","776",
"1500000US170318024042","Block Group 2; Census Tract 8024.04; Cook County; Illinois","2631","653",
"1500000US170318024043","Block Group 3; Census Tract 8024.04; Cook County; Illinois","1193","663",
"1500000US170318024044","Block Group 4; Census Tract 8024.04; Cook County; Illinois","1985","616",
"1500000US170318025031","Block Group 1; Census Tract 8025.03; Cook County; Illinois","543","224",
"1500000US170318025032","Block Group 2; Census Tract 8025.03; Cook County; Illinois","2123","1009",
"1500000US170318025033","Block Group 3; Census Tract 8025.03; Cook County; Illinois","3971","1228",
"1500000US170318025034","Block Group 4; Census Tract 8025.03; Cook County; Illinois","595","325",
"1500000US170318025041","Block Group 1; Census Tract 8025.04; Cook County; Illinois","686","231",
"1500000US170318025042","Block Group 2; Census Tract 8025.04; Cook County; Illinois","1737","607",
"1500000US170318025043","Block Group 3; Census Tract 8025.04; Cook County; Illinois","2740","1142",
"1500000US170318025044","Block Group 4; Census Tract 8025.04; Cook County; Illinois","1210","401",
"1500000US170318025051","Block Group 1; Census Tract 8025.05; Cook County; Illinois","0","13",
"1500000US170318025052","Block Group 2; Census Tract 8025.05; Cook County; Illinois","910","334",
"1500000US170318025053","Block Group 3; Census Tract 8025.05; Cook County; Illinois","0","13",
"1500000US170318025054","Block Group 4; Census Tract 8025.05; Cook County; Illinois","1833","556",
"1500000US170318025055","Block Group 5; Census Tract 8025.05; Cook County; Illinois","1772","568",
"1500000US170318025056","Block Group 6; Census Tract 8025.05; Cook County; Illinois","1642","628",
"1500000US170318025061","Block Group 1; Census Tract 8025.06; Cook County; Illinois","1392","466",
"1500000US170318025062","Block Group 2; Census Tract 8025.06; Cook County; Illinois","1001","242",
"1500000US170318026051","Block Group 1; Census Tract 8026.05; Cook County; Illinois","1556","621",
"1500000US170318026052","Block Group 2; Census Tract 8026.05; Cook County; Illinois","1606","516",
"1500000US170318026053","Block Group 3; Census Tract 8026.05; Cook County; Illinois","1162","352",
"1500000US170318026054","Block Group 4; Census Tract 8026.05; Cook County; Illinois","1122","455",
"1500000US170318026055","Block Group 5; Census Tract 8026.05; Cook County; Illinois","1589","619",
"1500000US170318026071","Block Group 1; Census Tract 8026.07; Cook County; Illinois","1421","204",
"1500000US170318026081","Block Group 1; Census Tract 8026.08; Cook County; Illinois","1590","337",
"1500000US170318026082","Block Group 2; Census Tract 8026.08; Cook County; Illinois","2106","468",
"1500000US170318026083","Block Group 3; Census Tract 8026.08; Cook County; Illinois","977","364",
"1500000US170318026084","Block Group 4; Census Tract 8026.08; Cook County; Illinois","1014","413",
"1500000US170318026091","Block Group 1; Census Tract 8026.09; Cook County; Illinois","2298","641",
"1500000US170318026092","Block Group 2; Census Tract 8026.09; Cook County; Illinois","245","210",
"1500000US170318026093","Block Group 3; Census Tract 8026.09; Cook County; Illinois","1642","562",
"1500000US170318026094","Block Group 4; Census Tract 8026.09; Cook County; Illinois","2340","660",
"1500000US170318026101","Block Group 1; Census Tract 8026.10; Cook County; Illinois","1978","390",
"1500000US170318027011","Block Group 1; Census Tract 8027.01; Cook County; Illinois","1980","833",
"1500000US170318027012","Block Group 2; Census Tract 8027.01; Cook County; Illinois","1972","702",
"1500000US170318027013","Block Group 3; Census Tract 8027.01; Cook County; Illinois","585","227",
"1500000US170318027014","Block Group 4; Census Tract 8027.01; Cook County; Illinois","2435","621",
"1500000US170318027021","Block Group 1; Census Tract 8027.02; Cook County; Illinois","1772","562",
"1500000US170318027022","Block Group 2; Census Tract 8027.02; Cook County; Illinois","1862","289",
"1500000US170318027023","Block Group 3; Census Tract 8027.02; Cook County; Illinois","736","265",
"1500000US170318028011","Block Group 1; Census Tract 8028.01; Cook County; Illinois","1071","325",
"1500000US170318028012","Block Group 2; Census Tract 8028.01; Cook County; Illinois","1269","408",
"1500000US170318028013","Block Group 3; Census Tract 8028.01; Cook County; Illinois","750","242",
"1500000US170318028014","Block Group 4; Census Tract 8028.01; Cook County; Illinois","798","329",
"1500000US170318028015","Block Group 5; Census Tract 8028.01; Cook County; Illinois","824","323",
"1500000US170318028021","Block Group 1; Census Tract 8028.02; Cook County; Illinois","1220","466",
"1500000US170318028022","Block Group 2; Census Tract 8028.02; Cook County; Illinois","1131","361",
"1500000US170318028023","Block Group 3; Census Tract 8028.02; Cook County; Illinois","1448","754",
"1500000US170318028024","Block Group 4; Census Tract 8028.02; Cook County; Illinois","1350","584",
"1500000US170318028025","Block Group 5; Census Tract 8028.02; Cook County; Illinois","1226","394",
"1500000US170318029001","Block Group 1; Census Tract 8029; Cook County; Illinois","1300","485",
"1500000US170318029002","Block Group 2; Census Tract 8029; Cook County; Illinois","1774","446",
"1500000US170318029003","Block Group 3; Census Tract 8029; Cook County; Illinois","1757","382",
"1500000US170318029004","Block Group 4; Census Tract 8029; Cook County; Illinois","1162","342",
"1500000US170318030051","Block Group 1; Census Tract 8030.05; Cook County; Illinois","1221","360",
"1500000US170318030052","Block Group 2; Census Tract 8030.05; Cook County; Illinois","1639","432",
"1500000US170318030071","Block Group 1; Census Tract 8030.07; Cook County; Illinois","1702","476",
"1500000US170318030072","Block Group 2; Census Tract 8030.07; Cook County; Illinois","1927","577",
"1500000US170318030073","Block Group 3; Census Tract 8030.07; Cook County; Illinois","1463","352",
"1500000US170318030081","Block Group 1; Census Tract 8030.08; Cook County; Illinois","1631","386",
"1500000US170318030082","Block Group 2; Census Tract 8030.08; Cook County; Illinois","883","227",
"1500000US170318030083","Block Group 3; Census Tract 8030.08; Cook County; Illinois","2206","503",
"1500000US170318030101","Block Group 1; Census Tract 8030.10; Cook County; Illinois","706","263",
"1500000US170318030102","Block Group 2; Census Tract 8030.10; Cook County; Illinois","330","240",
"1500000US170318030103","Block Group 3; Census Tract 8030.10; Cook County; Illinois","823","309",
"1500000US170318030104","Block Group 4; Census Tract 8030.10; Cook County; Illinois","2492","355",
"1500000US170318030121","Block Group 1; Census Tract 8030.12; Cook County; Illinois","2135","258",
"1500000US170318030131","Block Group 1; Census Tract 8030.13; Cook County; Illinois","1907","448",
"1500000US170318030132","Block Group 2; Census Tract 8030.13; Cook County; Illinois","2599","989",
"1500000US170318030133","Block Group 3; Census Tract 8030.13; Cook County; Illinois","1184","433",
"1500000US170318030141","Block Group 1; Census Tract 8030.14; Cook County; Illinois","2445","372",
"1500000US170318030142","Block Group 2; Census Tract 8030.14; Cook County; Illinois","1098","314",
"1500000US170318030151","Block Group 1; Census Tract 8030.15; Cook County; Illinois","2065","452",
"1500000US170318030152","Block Group 2; Census Tract 8030.15; Cook County; Illinois","1248","310",
"1500000US170318030153","Block Group 3; Census Tract 8030.15; Cook County; Illinois","1207","267",
"1500000US170318030161","Block Group 1; Census Tract 8030.16; Cook County; Illinois","2537","329",
"1500000US170318030171","Block Group 1; Census Tract 8030.17; Cook County; Illinois","2443","663",
"1500000US170318030172","Block Group 2; Census Tract 8030.17; Cook County; Illinois","2058","395",
"1500000US170318030173","Block Group 3; Census Tract 8030.17; Cook County; Illinois","2019","556",
"1500000US170318031001","Block Group 1; Census Tract 8031; Cook County; Illinois","2031","473",
"1500000US170318031002","Block Group 2; Census Tract 8031; Cook County; Illinois","1514","241",
"1500000US170318032001","Block Group 1; Census Tract 8032; Cook County; Illinois","1609","480",
"1500000US170318032002","Block Group 2; Census Tract 8032; Cook County; Illinois","2142","513",
"1500000US170318032003","Block Group 3; Census Tract 8032; Cook County; Illinois","1210","302",
"1500000US170318033001","Block Group 1; Census Tract 8033; Cook County; Illinois","2436","422",
"1500000US170318033002","Block Group 2; Census Tract 8033; Cook County; Illinois","1387","394",
"1500000US170318033003","Block Group 3; Census Tract 8033; Cook County; Illinois","1706","524",
"1500000US170318034001","Block Group 1; Census Tract 8034; Cook County; Illinois","740","306",
"1500000US170318034002","Block Group 2; Census Tract 8034; Cook County; Illinois","1424","1000",
"1500000US170318034003","Block Group 3; Census Tract 8034; Cook County; Illinois","753","322",
"1500000US170318034004","Block Group 4; Census Tract 8034; Cook County; Illinois","1835","577",
"1500000US170318034005","Block Group 5; Census Tract 8034; Cook County; Illinois","837","270",
"1500000US170318034006","Block Group 6; Census Tract 8034; Cook County; Illinois","809","307",
"1500000US170318035001","Block Group 1; Census Tract 8035; Cook County; Illinois","873","451",
"1500000US170318035002","Block Group 2; Census Tract 8035; Cook County; Illinois","1049","457",
"1500000US170318035003","Block Group 3; Census Tract 8035; Cook County; Illinois","1242","438",
"1500000US170318035004","Block Group 4; Census Tract 8035; Cook County; Illinois","1591","490",
"1500000US170318035005","Block Group 5; Census Tract 8035; Cook County; Illinois","483","263",
"1500000US170318036031","Block Group 1; Census Tract 8036.03; Cook County; Illinois","1811","391",
"1500000US170318036032","Block Group 2; Census Tract 8036.03; Cook County; Illinois","954","342",
"1500000US170318036033","Block Group 3; Census Tract 8036.03; Cook County; Illinois","2397","578",
"1500000US170318036034","Block Group 4; Census Tract 8036.03; Cook County; Illinois","1327","440",
"1500000US170318036041","Block Group 1; Census Tract 8036.04; Cook County; Illinois","1040","284",
"1500000US170318036042","Block Group 2; Census Tract 8036.04; Cook County; Illinois","1280","301",
"1500000US170318036043","Block Group 3; Census Tract 8036.04; Cook County; Illinois","954","234",
"1500000US170318036044","Block Group 4; Census Tract 8036.04; Cook County; Illinois","1172","444",
"1500000US170318036051","Block Group 1; Census Tract 8036.05; Cook County; Illinois","1871","537",
"1500000US170318036052","Block Group 2; Census Tract 8036.05; Cook County; Illinois","1272","386",
"1500000US170318036053","Block Group 3; Census Tract 8036.05; Cook County; Illinois","962","289",
"1500000US170318036054","Block Group 4; Census Tract 8036.05; Cook County; Illinois","538","385",
"1500000US170318036055","Block Group 5; Census Tract 8036.05; Cook County; Illinois","1594","514",
"1500000US170318036071","Block Group 1; Census Tract 8036.07; Cook County; Illinois","891","200",
"1500000US170318036072","Block Group 2; Census Tract 8036.07; Cook County; Illinois","949","586",
"1500000US170318036073","Block Group 3; Census Tract 8036.07; Cook County; Illinois","1813","267",
"1500000US170318036074","Block Group 4; Census Tract 8036.07; Cook County; Illinois","781","242",
"1500000US170318036081","Block Group 1; Census Tract 8036.08; Cook County; Illinois","2635","707",
"1500000US170318036082","Block Group 2; Census Tract 8036.08; Cook County; Illinois","2815","751",
"1500000US170318036083","Block Group 3; Census Tract 8036.08; Cook County; Illinois","2489","785",
"1500000US170318036111","Block Group 1; Census Tract 8036.11; Cook County; Illinois","1182","601",
"1500000US170318036112","Block Group 2; Census Tract 8036.11; Cook County; Illinois","1193","933",
"1500000US170318036113","Block Group 3; Census Tract 8036.11; Cook County; Illinois","1374","637",
"1500000US170318036114","Block Group 4; Census Tract 8036.11; Cook County; Illinois","910","738",
"1500000US170318036115","Block Group 5; Census Tract 8036.11; Cook County; Illinois","1682","550",
"1500000US170318036121","Block Group 1; Census Tract 8036.12; Cook County; Illinois","1801","550",
"1500000US170318036122","Block Group 2; Census Tract 8036.12; Cook County; Illinois","1578","354",
"1500000US170318036131","Block Group 1; Census Tract 8036.13; Cook County; Illinois","1549","463",
"1500000US170318036132","Block Group 2; Census Tract 8036.13; Cook County; Illinois","1618","848",
"1500000US170318036141","Block Group 1; Census Tract 8036.14; Cook County; Illinois","1632","440",
"1500000US170318036142","Block Group 2; Census Tract 8036.14; Cook County; Illinois","2333","498",
"1500000US170318036151","Block Group 1; Census Tract 8036.15; Cook County; Illinois","1478","345",
"1500000US170318036152","Block Group 2; Census Tract 8036.15; Cook County; Illinois","982","272",
"1500000US170318036161","Block Group 1; Census Tract 8036.16; Cook County; Illinois","1454","366",
"1500000US170318036162","Block Group 2; Census Tract 8036.16; Cook County; Illinois","957","374",
"1500000US170318036163","Block Group 3; Census Tract 8036.16; Cook County; Illinois","2431","1053",
"1500000US170318037011","Block Group 1; Census Tract 8037.01; Cook County; Illinois","1296","344",
"1500000US170318037012","Block Group 2; Census Tract 8037.01; Cook County; Illinois","1499","211",
"1500000US170318037021","Block Group 1; Census Tract 8037.02; Cook County; Illinois","968","377",
"1500000US170318037022","Block Group 2; Census Tract 8037.02; Cook County; Illinois","1650","429",
"1500000US170318037023","Block Group 3; Census Tract 8037.02; Cook County; Illinois","1822","534",
"1500000US170318037024","Block Group 4; Census Tract 8037.02; Cook County; Illinois","1658","603",
"1500000US170318038001","Block Group 1; Census Tract 8038; Cook County; Illinois","1061","307",
"1500000US170318038002","Block Group 2; Census Tract 8038; Cook County; Illinois","725","286",
"1500000US170318038003","Block Group 3; Census Tract 8038; Cook County; Illinois","1428","307",
"1500000US170318038004","Block Group 4; Census Tract 8038; Cook County; Illinois","931","447",
"1500000US170318039011","Block Group 1; Census Tract 8039.01; Cook County; Illinois","1792","320",
"1500000US170318039012","Block Group 2; Census Tract 8039.01; Cook County; Illinois","1834","441",
"1500000US170318039021","Block Group 1; Census Tract 8039.02; Cook County; Illinois","1108","405",
"1500000US170318039022","Block Group 2; Census Tract 8039.02; Cook County; Illinois","1190","363",
"1500000US170318039023","Block Group 3; Census Tract 8039.02; Cook County; Illinois","1111","356",
"1500000US170318040001","Block Group 1; Census Tract 8040; Cook County; Illinois","2298","471",
"1500000US170318040002","Block Group 2; Census Tract 8040; Cook County; Illinois","2407","421",
"1500000US170318041021","Block Group 1; Census Tract 8041.02; Cook County; Illinois","2030","447",
"1500000US170318041022","Block Group 2; Census Tract 8041.02; Cook County; Illinois","1972","342",
"1500000US170318041023","Block Group 3; Census Tract 8041.02; Cook County; Illinois","3025","468",
"1500000US170318041041","Block Group 1; Census Tract 8041.04; Cook County; Illinois","1881","343",
"1500000US170318041042","Block Group 2; Census Tract 8041.04; Cook County; Illinois","1732","508",
"1500000US170318041043","Block Group 3; Census Tract 8041.04; Cook County; Illinois","1327","380",
"1500000US170318041051","Block Group 1; Census Tract 8041.05; Cook County; Illinois","1666","331",
"1500000US170318041052","Block Group 2; Census Tract 8041.05; Cook County; Illinois","1406","370",
"1500000US170318041053","Block Group 3; Census Tract 8041.05; Cook County; Illinois","1498","373",
"1500000US170318041061","Block Group 1; Census Tract 8041.06; Cook County; Illinois","2750","866",
"1500000US170318041062","Block Group 2; Census Tract 8041.06; Cook County; Illinois","1550","526",
"1500000US170318041063","Block Group 3; Census Tract 8041.06; Cook County; Illinois","1237","426",
"1500000US170318041064","Block Group 4; Census Tract 8041.06; Cook County; Illinois","1694","372",
"1500000US170318041081","Block Group 1; Census Tract 8041.08; Cook County; Illinois","1981","394",
"1500000US170318041082","Block Group 2; Census Tract 8041.08; Cook County; Illinois","2289","332",
"1500000US170318041091","Block Group 1; Census Tract 8041.09; Cook County; Illinois","1157","277",
"1500000US170318041092","Block Group 2; Census Tract 8041.09; Cook County; Illinois","2046","688",
"1500000US170318042021","Block Group 1; Census Tract 8042.02; Cook County; Illinois","1445","395",
"1500000US170318042022","Block Group 2; Census Tract 8042.02; Cook County; Illinois","2525","492",
"1500000US170318042023","Block Group 3; Census Tract 8042.02; Cook County; Illinois","2777","614",
"1500000US170318042024","Block Group 4; Census Tract 8042.02; Cook County; Illinois","697","226",
"1500000US170318042031","Block Group 1; Census Tract 8042.03; Cook County; Illinois","2036","506",
"1500000US170318042032","Block Group 2; Census Tract 8042.03; Cook County; Illinois","1562","549",
"1500000US170318042041","Block Group 1; Census Tract 8042.04; Cook County; Illinois","2168","410",
"1500000US170318042042","Block Group 2; Census Tract 8042.04; Cook County; Illinois","1656","504",
"1500000US170318042043","Block Group 3; Census Tract 8042.04; Cook County; Illinois","1367","331",
"1500000US170318043051","Block Group 1; Census Tract 8043.05; Cook County; Illinois","1591","876",
"1500000US170318043052","Block Group 2; Census Tract 8043.05; Cook County; Illinois","1898","1272",
"1500000US170318043053","Block Group 3; Census Tract 8043.05; Cook County; Illinois","2068","683",
"1500000US170318043054","Block Group 4; Census Tract 8043.05; Cook County; Illinois","2569","710",
"1500000US170318043061","Block Group 1; Census Tract 8043.06; Cook County; Illinois","3060","931",
"1500000US170318043062","Block Group 2; Census Tract 8043.06; Cook County; Illinois","1026","430",
"1500000US170318043063","Block Group 3; Census Tract 8043.06; Cook County; Illinois","770","333",
"1500000US170318043064","Block Group 4; Census Tract 8043.06; Cook County; Illinois","1033","351",
"1500000US170318043081","Block Group 1; Census Tract 8043.08; Cook County; Illinois","2045","664",
"1500000US170318043082","Block Group 2; Census Tract 8043.08; Cook County; Illinois","2040","447",
"1500000US170318043083","Block Group 3; Census Tract 8043.08; Cook County; Illinois","833","236",
"1500000US170318043091","Block Group 1; Census Tract 8043.09; Cook County; Illinois","1878","536",
"1500000US170318043092","Block Group 2; Census Tract 8043.09; Cook County; Illinois","1100","308",
"1500000US170318043121","Block Group 1; Census Tract 8043.12; Cook County; Illinois","1661","349",
"1500000US170318043131","Block Group 1; Census Tract 8043.13; Cook County; Illinois","3443","1242",
"1500000US170318043132","Block Group 2; Census Tract 8043.13; Cook County; Illinois","1238","433",
"1500000US170318043133","Block Group 3; Census Tract 8043.13; Cook County; Illinois","1882","504",
"1500000US170318043141","Block Group 1; Census Tract 8043.14; Cook County; Illinois","1322","229",
"1500000US170318043151","Block Group 1; Census Tract 8043.15; Cook County; Illinois","2683","622",
"1500000US170318043161","Block Group 1; Census Tract 8043.16; Cook County; Illinois","2651","523",
"1500000US170318043162","Block Group 2; Census Tract 8043.16; Cook County; Illinois","1835","529",
"1500000US170318044031","Block Group 1; Census Tract 8044.03; Cook County; Illinois","1050","301",
"1500000US170318044032","Block Group 2; Census Tract 8044.03; Cook County; Illinois","2377","870",
"1500000US170318044033","Block Group 3; Census Tract 8044.03; Cook County; Illinois","760","290",
"1500000US170318044034","Block Group 4; Census Tract 8044.03; Cook County; Illinois","3007","1014",
"1500000US170318044041","Block Group 1; Census Tract 8044.04; Cook County; Illinois","1456","478",
"1500000US170318044042","Block Group 2; Census Tract 8044.04; Cook County; Illinois","833","306",
"1500000US170318044043","Block Group 3; Census Tract 8044.04; Cook County; Illinois","1317","437",
"1500000US170318044044","Block Group 4; Census Tract 8044.04; Cook County; Illinois","1793","871",
"1500000US170318044051","Block Group 1; Census Tract 8044.05; Cook County; Illinois","2211","501",
"1500000US170318044052","Block Group 2; Census Tract 8044.05; Cook County; Illinois","1432","480",
"1500000US170318044061","Block Group 1; Census Tract 8044.06; Cook County; Illinois","2023","646",
"1500000US170318044062","Block Group 2; Census Tract 8044.06; Cook County; Illinois","1948","649",
"1500000US170318044063","Block Group 3; Census Tract 8044.06; Cook County; Illinois","1494","461",
"1500000US170318045051","Block Group 1; Census Tract 8045.05; Cook County; Illinois","1058","296",
"1500000US170318045052","Block Group 2; Census Tract 8045.05; Cook County; Illinois","874","369",
"1500000US170318045053","Block Group 3; Census Tract 8045.05; Cook County; Illinois","1745","332",
"1500000US170318045061","Block Group 1; Census Tract 8045.06; Cook County; Illinois","1345","364",
"1500000US170318045062","Block Group 2; Census Tract 8045.06; Cook County; Illinois","1732","399",
"1500000US170318045063","Block Group 3; Census Tract 8045.06; Cook County; Illinois","2275","673",
"1500000US170318045081","Block Group 1; Census Tract 8045.08; Cook County; Illinois","2285","432",
"1500000US170318045091","Block Group 1; Census Tract 8045.09; Cook County; Illinois","732","254",
"1500000US170318045092","Block Group 2; Census Tract 8045.09; Cook County; Illinois","1636","567",
"1500000US170318045093","Block Group 3; Census Tract 8045.09; Cook County; Illinois","3011","1029",
"1500000US170318045094","Block Group 4; Census Tract 8045.09; Cook County; Illinois","1230","376",
"1500000US170318045101","Block Group 1; Census Tract 8045.10; Cook County; Illinois","1112","406",
"1500000US170318045102","Block Group 2; Census Tract 8045.10; Cook County; Illinois","651","358",
"1500000US170318045103","Block Group 3; Census Tract 8045.10; Cook County; Illinois","1855","583",
"1500000US170318045104","Block Group 4; Census Tract 8045.10; Cook County; Illinois","969","432",
"1500000US170318045111","Block Group 1; Census Tract 8045.11; Cook County; Illinois","977","314",
"1500000US170318045112","Block Group 2; Census Tract 8045.11; Cook County; Illinois","1212","282",
"1500000US170318045121","Block Group 1; Census Tract 8045.12; Cook County; Illinois","1659","423",
"1500000US170318045122","Block Group 2; Census Tract 8045.12; Cook County; Illinois","2080","509",
"1500000US170318045131","Block Group 1; Census Tract 8045.13; Cook County; Illinois","1136","445",
"1500000US170318045132","Block Group 2; Census Tract 8045.13; Cook County; Illinois","1375","403",
"1500000US170318045133","Block Group 3; Census Tract 8045.13; Cook County; Illinois","1236","335",
"1500000US170318045141","Block Group 1; Census Tract 8045.14; Cook County; Illinois","884","428",
"1500000US170318045142","Block Group 2; Census Tract 8045.14; Cook County; Illinois","3591","1190",
"1500000US170318045143","Block Group 3; Census Tract 8045.14; Cook County; Illinois","878","248",
"1500000US170318046031","Block Group 1; Census Tract 8046.03; Cook County; Illinois","2278","714",
"1500000US170318046032","Block Group 2; Census Tract 8046.03; Cook County; Illinois","1492","450",
"1500000US170318046033","Block Group 3; Census Tract 8046.03; Cook County; Illinois","2488","683",
"1500000US170318046061","Block Group 1; Census Tract 8046.06; Cook County; Illinois","750","319",
"1500000US170318046062","Block Group 2; Census Tract 8046.06; Cook County; Illinois","2748","721",
"1500000US170318046063","Block Group 3; Census Tract 8046.06; Cook County; Illinois","1273","643",
"1500000US170318046064","Block Group 4; Census Tract 8046.06; Cook County; Illinois","2276","469",
"1500000US170318046071","Block Group 1; Census Tract 8046.07; Cook County; Illinois","1812","584",
"1500000US170318046072","Block Group 2; Census Tract 8046.07; Cook County; Illinois","1823","601",
"1500000US170318046073","Block Group 3; Census Tract 8046.07; Cook County; Illinois","1196","439",
"1500000US170318046074","Block Group 4; Census Tract 8046.07; Cook County; Illinois","1943","853",
"1500000US170318046081","Block Group 1; Census Tract 8046.08; Cook County; Illinois","1525","327",
"1500000US170318046082","Block Group 2; Census Tract 8046.08; Cook County; Illinois","417","184",
"1500000US170318046083","Block Group 3; Census Tract 8046.08; Cook County; Illinois","1814","503",
"1500000US170318046091","Block Group 1; Census Tract 8046.09; Cook County; Illinois","2308","426",
"1500000US170318046092","Block Group 2; Census Tract 8046.09; Cook County; Illinois","2064","734",
"1500000US170318046093","Block Group 3; Census Tract 8046.09; Cook County; Illinois","1325","366",
"1500000US170318046101","Block Group 1; Census Tract 8046.10; Cook County; Illinois","2110","492",
"1500000US170318046102","Block Group 2; Census Tract 8046.10; Cook County; Illinois","661","197",
"1500000US170318046111","Block Group 1; Census Tract 8046.11; Cook County; Illinois","1184","298",
"1500000US170318046112","Block Group 2; Census Tract 8046.11; Cook County; Illinois","1861","424",
"1500000US170318046113","Block Group 3; Census Tract 8046.11; Cook County; Illinois","1156","284",
"1500000US170318047011","Block Group 1; Census Tract 8047.01; Cook County; Illinois","1214","587",
"1500000US170318047012","Block Group 2; Census Tract 8047.01; Cook County; Illinois","1667","603",
"1500000US170318047013","Block Group 3; Census Tract 8047.01; Cook County; Illinois","1773","505",
"1500000US170318047014","Block Group 4; Census Tract 8047.01; Cook County; Illinois","1706","596",
"1500000US170318047051","Block Group 1; Census Tract 8047.05; Cook County; Illinois","1410","474",
"1500000US170318047052","Block Group 2; Census Tract 8047.05; Cook County; Illinois","1708","403",
"1500000US170318047053","Block Group 3; Census Tract 8047.05; Cook County; Illinois","1198","486",
"1500000US170318047061","Block Group 1; Census Tract 8047.06; Cook County; Illinois","1342","205",
"1500000US170318047062","Block Group 2; Census Tract 8047.06; Cook County; Illinois","864","192",
"1500000US170318047091","Block Group 1; Census Tract 8047.09; Cook County; Illinois","1051","516",
